order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
21405,2014-08-07 10:53:00,18517,1,1,49.99,19.49
21406,2014-08-07 10:53:00,18517,4,0,29.99,9.49
21407,2014-08-07 11:08:00,18518,1,1,49.99,19.49
21408,2014-08-07 11:08:00,18518,3,0,45.99,14.49
21409,2014-08-07 11:11:00,18519,1,1,49.99,19.49
21410,2014-08-07 11:28:00,18520,2,1,59.99,22.49
21411,2014-08-07 11:28:00,18520,4,0,29.99,9.49
21412,2014-08-07 12:35:00,18521,3,1,45.99,14.49
21413,2014-08-07 13:02:00,18522,3,1,45.99,14.49
21414,2014-08-07 13:02:00,18522,4,0,29.99,9.49
21415,2014-08-07 13:03:00,18523,1,1,49.99,19.49
21416,2014-08-07 13:22:00,18524,1,1,49.99,19.49
21417,2014-08-07 13:27:00,18525,1,1,49.99,19.49
21418,2014-08-07 13:28:00,18526,2,1,59.99,22.49
21419,2014-08-07 13:47:00,18527,1,1,49.99,19.49
21420,2014-08-07 13:48:00,18528,3,1,45.99,14.49
21421,2014-08-07 13:52:00,18529,3,1,45.99,14.49
21422,2014-08-07 13:59:00,18530,1,1,49.99,19.49
21423,2014-08-07 13:59:00,18530,3,0,45.99,14.49
21424,2014-08-07 14:19:00,18531,1,1,49.99,19.49
21425,2014-08-07 14:57:00,18532,2,1,59.99,22.49
21426,2014-08-07 14:57:00,18532,4,0,29.99,9.49
21427,2014-08-07 15:13:00,18533,1,1,49.99,19.49
21428,2014-08-07 15:13:00,18533,4,0,29.99,9.49
21429,2014-08-07 15:21:00,18534,1,1,49.99,19.49
21430,2014-08-07 15:22:00,18535,1,1,49.99,19.49
21431,2014-08-07 15:22:00,18535,4,0,29.99,9.49
21432,2014-08-07 15:22:00,18536,1,1,49.99,19.49
21433,2014-08-07 15:27:00,18537,1,1,49.99,19.49
21434,2014-08-07 15:40:00,18538,1,1,49.99,19.49
21435,2014-08-07 16:02:00,18539,1,1,49.99,19.49
21436,2014-08-07 16:18:00,18540,1,1,49.99,19.49
21437,2014-08-07 16:30:00,18541,1,1,49.99,19.49
21438,2014-08-07 16:32:00,18542,1,1,49.99,19.49
21439,2014-08-07 16:41:00,18543,1,1,49.99,19.49
21440,2014-08-07 16:42:00,18544,2,1,59.99,22.49
21441,2014-08-07 16:42:00,18544,3,0,45.99,14.49
21442,2014-08-07 17:34:00,18545,2,1,59.99,22.49
21443,2014-08-07 17:35:00,18546,1,1,49.99,19.49
21444,2014-08-07 17:35:00,18546,4,0,29.99,9.49
21445,2014-08-07 17:51:00,18547,1,1,49.99,19.49
21446,2014-08-07 17:51:00,18547,3,0,45.99,14.49
21447,2014-08-07 18:06:00,18548,1,1,49.99,19.49
21448,2014-08-07 18:06:00,18548,4,0,29.99,9.49
21449,2014-08-07 18:24:00,18549,2,1,59.99,22.49
21450,2014-08-07 18:25:00,18550,1,1,49.99,19.49
21451,2014-08-07 18:25:00,18550,3,0,45.99,14.49
21452,2014-08-07 18:32:00,18551,2,1,59.99,22.49
21453,2014-08-07 18:32:00,18551,4,0,29.99,9.49
21454,2014-08-07 20:58:00,18552,1,1,49.99,19.49
21455,2014-08-07 21:00:00,18553,1,1,49.99,19.49
21456,2014-08-07 21:19:00,18554,3,1,45.99,14.49
21457,2014-08-07 21:19:00,18555,2,1,59.99,22.49
21458,2014-08-07 23:15:00,18556,1,1,49.99,19.49
21459,2014-08-07 23:15:00,18556,3,0,45.99,14.49
21460,2014-08-07 23:18:00,18557,2,1,59.99,22.49
21461,2014-08-07 23:18:00,18557,4,0,29.99,9.49
21462,2014-08-07 23:28:00,18558,2,1,59.99,22.49
21463,2014-08-08 00:48:00,18559,1,1,49.99,19.49
21464,2014-08-08 01:02:00,18560,1,1,49.99,19.49
21465,2014-08-08 01:02:00,18560,4,0,29.99,9.49
21466,2014-08-08 01:53:00,18561,1,1,49.99,19.49
21467,2014-08-08 04:14:00,18562,2,1,59.99,22.49
21468,2014-08-08 04:29:00,18563,3,1,45.99,14.49
21469,2014-08-08 08:03:00,18564,3,1,45.99,14.49
21470,2014-08-08 08:03:00,18564,4,0,29.99,9.49
21471,2014-08-08 09:09:00,18565,1,1,49.99,19.49
21472,2014-08-08 09:09:00,18565,4,0,29.99,9.49
21473,2014-08-08 09:53:00,18566,1,1,49.99,19.49
21474,2014-08-08 09:53:00,18566,4,0,29.99,9.49
21475,2014-08-08 09:54:00,18567,1,1,49.99,19.49
21476,2014-08-08 10:20:00,18568,1,1,49.99,19.49
21477,2014-08-08 10:22:00,18569,1,1,49.99,19.49
21478,2014-08-08 10:48:00,18570,1,1,49.99,19.49
21479,2014-08-08 10:48:00,18570,2,0,59.99,22.49
21480,2014-08-08 10:53:00,18571,1,1,49.99,19.49
21481,2014-08-08 10:53:00,18571,4,0,29.99,9.49
21482,2014-08-08 10:56:00,18572,1,1,49.99,19.49
21483,2014-08-08 10:56:00,18572,4,0,29.99,9.49
21484,2014-08-08 10:58:00,18573,1,1,49.99,19.49
21485,2014-08-08 11:01:00,18574,1,1,49.99,19.49
21486,2014-08-08 11:04:00,18575,2,1,59.99,22.49
21487,2014-08-08 11:12:00,18576,1,1,49.99,19.49
21488,2014-08-08 11:18:00,18577,1,1,49.99,19.49
21489,2014-08-08 12:08:00,18578,1,1,49.99,19.49
21490,2014-08-08 12:08:00,18578,3,0,45.99,14.49
21491,2014-08-08 12:26:00,18579,1,1,49.99,19.49
21492,2014-08-08 12:29:00,18580,1,1,49.99,19.49
21493,2014-08-08 12:53:00,18581,1,1,49.99,19.49
21494,2014-08-08 12:53:00,18581,4,0,29.99,9.49
21495,2014-08-08 12:55:00,18582,1,1,49.99,19.49
21496,2014-08-08 12:59:00,18583,3,1,45.99,14.49
21497,2014-08-08 13:00:00,18584,3,1,45.99,14.49
21498,2014-08-08 13:00:00,18584,4,0,29.99,9.49
21499,2014-08-08 13:01:00,18585,1,1,49.99,19.49
21500,2014-08-08 13:01:00,18585,4,0,29.99,9.49
21501,2014-08-08 13:13:00,18586,1,1,49.99,19.49
21502,2014-08-08 13:18:00,18587,1,1,49.99,19.49
21503,2014-08-08 13:19:00,18588,1,1,49.99,19.49
21504,2014-08-08 13:42:00,18589,1,1,49.99,19.49
21505,2014-08-08 14:00:00,18590,3,1,45.99,14.49
21506,2014-08-08 14:12:00,18591,1,1,49.99,19.49
21507,2014-08-08 14:29:00,18592,1,1,49.99,19.49
21508,2014-08-08 14:29:00,18592,4,0,29.99,9.49
21509,2014-08-08 15:17:00,18593,1,1,49.99,19.49
21510,2014-08-08 15:17:00,18593,4,0,29.99,9.49
21511,2014-08-08 15:29:00,18594,1,1,49.99,19.49
21512,2014-08-08 15:50:00,18595,1,1,49.99,19.49
21513,2014-08-08 15:50:00,18595,4,0,29.99,9.49
21514,2014-08-08 16:08:00,18596,1,1,49.99,19.49
21515,2014-08-08 16:16:00,18597,1,1,49.99,19.49
21516,2014-08-08 17:10:00,18598,1,1,49.99,19.49
21517,2014-08-08 17:48:00,18599,1,1,49.99,19.49
21518,2014-08-08 18:11:00,18600,1,1,49.99,19.49
21519,2014-08-08 18:40:00,18601,1,1,49.99,19.49
21520,2014-08-08 19:15:00,18602,1,1,49.99,19.49
21521,2014-08-08 19:15:00,18602,4,0,29.99,9.49
21522,2014-08-08 19:54:00,18603,1,1,49.99,19.49
21523,2014-08-08 19:54:00,18603,2,0,59.99,22.49
21524,2014-08-08 22:09:00,18604,1,1,49.99,19.49
21525,2014-08-08 22:34:00,18605,3,1,45.99,14.49
21526,2014-08-08 22:34:00,18605,4,0,29.99,9.49
21527,2014-08-08 22:36:00,18606,1,1,49.99,19.49
21528,2014-08-09 01:26:00,18607,1,1,49.99,19.49
21529,2014-08-09 01:26:00,18607,4,0,29.99,9.49
21530,2014-08-09 02:32:00,18608,2,1,59.99,22.49
21531,2014-08-09 05:35:00,18609,1,1,49.99,19.49
21532,2014-08-09 08:40:00,18610,1,1,49.99,19.49
21533,2014-08-09 09:13:00,18611,1,1,49.99,19.49
21534,2014-08-09 09:13:00,18611,4,0,29.99,9.49
21535,2014-08-09 09:49:00,18612,2,1,59.99,22.49
21536,2014-08-09 11:05:00,18613,1,1,49.99,19.49
21537,2014-08-09 11:15:00,18614,1,1,49.99,19.49
21538,2014-08-09 12:02:00,18615,1,1,49.99,19.49
21539,2014-08-09 12:44:00,18616,2,1,59.99,22.49
21540,2014-08-09 13:27:00,18617,1,1,49.99,19.49
21541,2014-08-09 13:27:00,18617,3,0,45.99,14.49
21542,2014-08-09 14:13:00,18618,2,1,59.99,22.49
21543,2014-08-09 14:13:00,18618,4,0,29.99,9.49
21544,2014-08-09 15:49:00,18619,1,1,49.99,19.49
21545,2014-08-09 15:49:00,18619,4,0,29.99,9.49
21546,2014-08-09 16:47:00,18620,3,1,45.99,14.49
21547,2014-08-09 16:47:00,18620,4,0,29.99,9.49
21548,2014-08-09 17:35:00,18621,1,1,49.99,19.49
21549,2014-08-09 19:09:00,18622,2,1,59.99,22.49
21550,2014-08-09 19:29:00,18623,3,1,45.99,14.49
21551,2014-08-09 19:29:00,18623,4,0,29.99,9.49
21552,2014-08-09 19:32:00,18624,1,1,49.99,19.49
21553,2014-08-09 21:13:00,18625,1,1,49.99,19.49
21554,2014-08-09 22:55:00,18626,2,1,59.99,22.49
21555,2014-08-10 04:47:00,18627,3,1,45.99,14.49
21556,2014-08-10 04:47:00,18627,4,0,29.99,9.49
21557,2014-08-10 07:00:00,18628,1,1,49.99,19.49
21558,2014-08-10 08:23:00,18629,2,1,59.99,22.49
21559,2014-08-10 09:18:00,18630,1,1,49.99,19.49
21560,2014-08-10 09:22:00,18631,1,1,49.99,19.49
21561,2014-08-10 11:06:00,18632,1,1,49.99,19.49
21562,2014-08-10 12:45:00,18633,1,1,49.99,19.49
21563,2014-08-10 13:00:00,18634,3,1,45.99,14.49
21564,2014-08-10 13:59:00,18635,3,1,45.99,14.49
21565,2014-08-10 14:28:00,18636,1,1,49.99,19.49
21566,2014-08-10 14:28:00,18636,4,0,29.99,9.49
21567,2014-08-10 14:57:00,18637,1,1,49.99,19.49
21568,2014-08-10 15:27:00,18638,3,1,45.99,14.49
21569,2014-08-10 19:09:00,18639,3,1,45.99,14.49
21570,2014-08-10 19:09:00,18639,1,0,49.99,19.49
21571,2014-08-10 19:31:00,18640,2,1,59.99,22.49
21572,2014-08-10 22:43:00,18641,3,1,45.99,14.49
21573,2014-08-10 22:50:00,18642,1,1,49.99,19.49
21574,2014-08-11 02:35:00,18643,1,1,49.99,19.49
21575,2014-08-11 02:35:00,18643,4,0,29.99,9.49
21576,2014-08-11 07:08:00,18644,1,1,49.99,19.49
21577,2014-08-11 07:10:00,18645,2,1,59.99,22.49
21578,2014-08-11 08:43:00,18646,1,1,49.99,19.49
21579,2014-08-11 09:05:00,18647,1,1,49.99,19.49
21580,2014-08-11 09:05:00,18647,4,0,29.99,9.49
21581,2014-08-11 09:23:00,18648,1,1,49.99,19.49
21582,2014-08-11 09:23:00,18648,4,0,29.99,9.49
21583,2014-08-11 09:44:00,18649,2,1,59.99,22.49
21584,2014-08-11 09:54:00,18650,1,1,49.99,19.49
21585,2014-08-11 09:54:00,18651,1,1,49.99,19.49
21586,2014-08-11 10:28:00,18652,1,1,49.99,19.49
21587,2014-08-11 10:28:00,18652,2,0,59.99,22.49
21588,2014-08-11 10:35:00,18653,1,1,49.99,19.49
21589,2014-08-11 11:07:00,18654,1,1,49.99,19.49
21590,2014-08-11 11:24:00,18655,1,1,49.99,19.49
21591,2014-08-11 11:38:00,18656,1,1,49.99,19.49
21592,2014-08-11 12:07:00,18657,2,1,59.99,22.49
21593,2014-08-11 12:07:00,18657,4,0,29.99,9.49
21594,2014-08-11 12:10:00,18658,1,1,49.99,19.49
21595,2014-08-11 12:10:00,18658,2,0,59.99,22.49
21596,2014-08-11 12:16:00,18659,3,1,45.99,14.49
21597,2014-08-11 13:32:00,18660,1,1,49.99,19.49
21598,2014-08-11 13:32:00,18660,4,0,29.99,9.49
21599,2014-08-11 14:04:00,18661,1,1,49.99,19.49
21600,2014-08-11 14:04:00,18661,3,0,45.99,14.49
21601,2014-08-11 14:22:00,18662,1,1,49.99,19.49
21602,2014-08-11 14:22:00,18662,4,0,29.99,9.49
21603,2014-08-11 14:24:00,18663,3,1,45.99,14.49
21604,2014-08-11 14:41:00,18664,3,1,45.99,14.49
21605,2014-08-11 14:49:00,18665,1,1,49.99,19.49
21606,2014-08-11 15:02:00,18666,3,1,45.99,14.49
21607,2014-08-11 15:11:00,18667,1,1,49.99,19.49
21608,2014-08-11 15:23:00,18668,3,1,45.99,14.49
21609,2014-08-11 15:45:00,18669,1,1,49.99,19.49
21610,2014-08-11 15:45:00,18669,4,0,29.99,9.49
21611,2014-08-11 16:08:00,18670,2,1,59.99,22.49
21612,2014-08-11 16:08:00,18670,3,0,45.99,14.49
21613,2014-08-11 16:22:00,18671,3,1,45.99,14.49
21614,2014-08-11 16:22:00,18671,4,0,29.99,9.49
21615,2014-08-11 16:53:00,18672,3,1,45.99,14.49
21616,2014-08-11 16:54:00,18673,1,1,49.99,19.49
21617,2014-08-11 16:54:00,18673,4,0,29.99,9.49
21618,2014-08-11 16:57:00,18674,1,1,49.99,19.49
21619,2014-08-11 17:05:00,18675,1,1,49.99,19.49
21620,2014-08-11 17:30:00,18676,1,1,49.99,19.49
21621,2014-08-11 17:30:00,18676,2,0,59.99,22.49
21622,2014-08-11 17:39:00,18677,1,1,49.99,19.49
21623,2014-08-11 17:45:00,18678,1,1,49.99,19.49
21624,2014-08-11 17:45:00,18678,4,0,29.99,9.49
21625,2014-08-11 17:57:00,18679,2,1,59.99,22.49
21626,2014-08-11 19:44:00,18680,1,1,49.99,19.49
21627,2014-08-11 19:44:00,18680,4,0,29.99,9.49
21628,2014-08-11 21:11:00,18681,1,1,49.99,19.49
21629,2014-08-11 21:17:00,18682,1,1,49.99,19.49
21630,2014-08-11 21:35:00,18683,3,1,45.99,14.49
21631,2014-08-11 21:35:00,18683,4,0,29.99,9.49
21632,2014-08-11 21:44:00,18684,1,1,49.99,19.49
21633,2014-08-11 22:25:00,18685,3,1,45.99,14.49
21634,2014-08-11 23:35:00,18686,2,1,59.99,22.49
21635,2014-08-12 00:48:00,18687,2,1,59.99,22.49
21636,2014-08-12 00:50:00,18688,2,1,59.99,22.49
21637,2014-08-12 01:38:00,18689,1,1,49.99,19.49
21638,2014-08-12 01:38:00,18689,4,0,29.99,9.49
21639,2014-08-12 04:34:00,18690,1,1,49.99,19.49
21640,2014-08-12 04:34:00,18690,4,0,29.99,9.49
21641,2014-08-12 05:02:00,18691,1,1,49.99,19.49
21642,2014-08-12 05:04:00,18692,2,1,59.99,22.49
21643,2014-08-12 06:08:00,18693,2,1,59.99,22.49
21644,2014-08-12 06:20:00,18694,1,1,49.99,19.49
21645,2014-08-12 06:20:00,18694,4,0,29.99,9.49
21646,2014-08-12 06:24:00,18695,1,1,49.99,19.49
21647,2014-08-12 06:25:00,18696,1,1,49.99,19.49
21648,2014-08-12 06:52:00,18697,1,1,49.99,19.49
21649,2014-08-12 08:36:00,18698,1,1,49.99,19.49
21650,2014-08-12 09:03:00,18699,3,1,45.99,14.49
21651,2014-08-12 09:03:00,18699,4,0,29.99,9.49
21652,2014-08-12 09:56:00,18700,1,1,49.99,19.49
21653,2014-08-12 10:08:00,18701,1,1,49.99,19.49
21654,2014-08-12 10:08:00,18701,4,0,29.99,9.49
21655,2014-08-12 10:26:00,18702,2,1,59.99,22.49
21656,2014-08-12 11:01:00,18703,1,1,49.99,19.49
21657,2014-08-12 11:01:00,18703,4,0,29.99,9.49
21658,2014-08-12 11:17:00,18704,2,1,59.99,22.49
21659,2014-08-12 11:17:00,18704,4,0,29.99,9.49
21660,2014-08-12 11:35:00,18705,1,1,49.99,19.49
21661,2014-08-12 11:35:00,18705,3,0,45.99,14.49
21662,2014-08-12 12:15:00,18706,2,1,59.99,22.49
21663,2014-08-12 12:15:00,18706,4,0,29.99,9.49
21664,2014-08-12 12:26:00,18707,1,1,49.99,19.49
21665,2014-08-12 12:27:00,18708,1,1,49.99,19.49
21666,2014-08-12 13:29:00,18709,2,1,59.99,22.49
21667,2014-08-12 13:30:00,18710,1,1,49.99,19.49
21668,2014-08-12 13:30:00,18710,4,0,29.99,9.49
21669,2014-08-12 13:46:00,18711,1,1,49.99,19.49
21670,2014-08-12 13:48:00,18712,1,1,49.99,19.49
21671,2014-08-12 14:03:00,18713,2,1,59.99,22.49
21672,2014-08-12 14:03:00,18713,4,0,29.99,9.49
21673,2014-08-12 14:37:00,18714,1,1,49.99,19.49
21674,2014-08-12 14:44:00,18715,2,1,59.99,22.49
21675,2014-08-12 14:59:00,18716,1,1,49.99,19.49
21676,2014-08-12 14:59:00,18716,3,0,45.99,14.49
21677,2014-08-12 15:15:00,18717,3,1,45.99,14.49
21678,2014-08-12 15:21:00,18718,1,1,49.99,19.49
21679,2014-08-12 15:42:00,18719,1,1,49.99,19.49
21680,2014-08-12 15:53:00,18720,1,1,49.99,19.49
21681,2014-08-12 15:53:00,18720,4,0,29.99,9.49
21682,2014-08-12 16:17:00,18721,1,1,49.99,19.49
21683,2014-08-12 16:17:00,18721,4,0,29.99,9.49
21684,2014-08-12 16:18:00,18722,3,1,45.99,14.49
21685,2014-08-12 16:18:00,18722,4,0,29.99,9.49
21686,2014-08-12 16:36:00,18723,1,1,49.99,19.49
21687,2014-08-12 16:36:00,18723,4,0,29.99,9.49
21688,2014-08-12 16:36:00,18724,1,1,49.99,19.49
21689,2014-08-12 16:43:00,18725,1,1,49.99,19.49
21690,2014-08-12 16:43:00,18725,4,0,29.99,9.49
21691,2014-08-12 16:46:00,18726,1,1,49.99,19.49
21692,2014-08-12 16:49:00,18727,2,1,59.99,22.49
21693,2014-08-12 16:54:00,18728,2,1,59.99,22.49
21694,2014-08-12 16:54:00,18728,4,0,29.99,9.49
21695,2014-08-12 17:03:00,18729,3,1,45.99,14.49
21696,2014-08-12 17:07:00,18730,3,1,45.99,14.49
21697,2014-08-12 17:54:00,18731,1,1,49.99,19.49
21698,2014-08-12 18:34:00,18732,1,1,49.99,19.49
21699,2014-08-12 18:34:00,18733,3,1,45.99,14.49
21700,2014-08-12 18:34:00,18733,4,0,29.99,9.49
21701,2014-08-12 19:20:00,18734,1,1,49.99,19.49
21702,2014-08-12 19:20:00,18734,4,0,29.99,9.49
21703,2014-08-12 19:42:00,18735,1,1,49.99,19.49
21704,2014-08-12 20:00:00,18736,1,1,49.99,19.49
21705,2014-08-12 20:18:00,18737,1,1,49.99,19.49
21706,2014-08-12 20:22:00,18738,1,1,49.99,19.49
21707,2014-08-12 20:49:00,18739,1,1,49.99,19.49
21708,2014-08-12 20:49:00,18739,4,0,29.99,9.49
21709,2014-08-12 21:17:00,18740,1,1,49.99,19.49
21710,2014-08-12 21:17:00,18740,4,0,29.99,9.49
21711,2014-08-12 21:17:00,18741,1,1,49.99,19.49
21712,2014-08-12 21:33:00,18742,2,1,59.99,22.49
21713,2014-08-12 21:33:00,18742,4,0,29.99,9.49
21714,2014-08-12 22:01:00,18743,1,1,49.99,19.49
21715,2014-08-12 22:01:00,18743,4,0,29.99,9.49
21716,2014-08-12 22:17:00,18744,1,1,49.99,19.49
21717,2014-08-12 22:35:00,18745,1,1,49.99,19.49
21718,2014-08-12 23:32:00,18746,1,1,49.99,19.49
21719,2014-08-13 01:40:00,18747,3,1,45.99,14.49
21720,2014-08-13 02:07:00,18748,3,1,45.99,14.49
21721,2014-08-13 02:07:00,18748,1,0,49.99,19.49
21722,2014-08-13 02:11:00,18749,1,1,49.99,19.49
21723,2014-08-13 02:11:00,18749,3,0,45.99,14.49
21724,2014-08-13 02:46:00,18750,1,1,49.99,19.49
21725,2014-08-13 02:46:00,18750,4,0,29.99,9.49
21726,2014-08-13 05:00:00,18751,1,1,49.99,19.49
21727,2014-08-13 05:01:00,18752,3,1,45.99,14.49
21728,2014-08-13 05:22:00,18753,1,1,49.99,19.49
21729,2014-08-13 05:29:00,18754,1,1,49.99,19.49
21730,2014-08-13 07:57:00,18755,1,1,49.99,19.49
21731,2014-08-13 08:20:00,18756,1,1,49.99,19.49
21732,2014-08-13 08:49:00,18757,1,1,49.99,19.49
21733,2014-08-13 09:06:00,18758,1,1,49.99,19.49
21734,2014-08-13 09:22:00,18759,1,1,49.99,19.49
21735,2014-08-13 09:42:00,18760,3,1,45.99,14.49
21736,2014-08-13 10:25:00,18761,1,1,49.99,19.49
21737,2014-08-13 10:26:00,18762,1,1,49.99,19.49
21738,2014-08-13 10:26:00,18762,4,0,29.99,9.49
21739,2014-08-13 10:31:00,18763,1,1,49.99,19.49
21740,2014-08-13 11:28:00,18764,3,1,45.99,14.49
21741,2014-08-13 11:33:00,18765,1,1,49.99,19.49
21742,2014-08-13 11:39:00,18766,1,1,49.99,19.49
21743,2014-08-13 11:39:00,18766,4,0,29.99,9.49
21744,2014-08-13 11:57:00,18767,1,1,49.99,19.49
21745,2014-08-13 11:57:00,18767,4,0,29.99,9.49
21746,2014-08-13 12:09:00,18768,1,1,49.99,19.49
21747,2014-08-13 12:34:00,18769,1,1,49.99,19.49
21748,2014-08-13 12:39:00,18770,1,1,49.99,19.49
21749,2014-08-13 12:46:00,18771,2,1,59.99,22.49
21750,2014-08-13 12:50:00,18772,1,1,49.99,19.49
21751,2014-08-13 12:50:00,18772,4,0,29.99,9.49
21752,2014-08-13 12:58:00,18773,1,1,49.99,19.49
21753,2014-08-13 13:00:00,18774,1,1,49.99,19.49
21754,2014-08-13 13:00:00,18774,2,0,59.99,22.49
21755,2014-08-13 13:11:00,18775,1,1,49.99,19.49
21756,2014-08-13 13:18:00,18776,1,1,49.99,19.49
21757,2014-08-13 14:06:00,18777,3,1,45.99,14.49
21758,2014-08-13 14:27:00,18778,1,1,49.99,19.49
21759,2014-08-13 14:27:00,18778,4,0,29.99,9.49
21760,2014-08-13 14:35:00,18779,3,1,45.99,14.49
21761,2014-08-13 14:35:00,18779,1,0,49.99,19.49
21762,2014-08-13 14:57:00,18780,1,1,49.99,19.49
21763,2014-08-13 14:57:00,18780,4,0,29.99,9.49
21764,2014-08-13 15:02:00,18781,1,1,49.99,19.49
21765,2014-08-13 15:15:00,18782,1,1,49.99,19.49
21766,2014-08-13 15:38:00,18783,1,1,49.99,19.49
21767,2014-08-13 16:05:00,18784,1,1,49.99,19.49
21768,2014-08-13 16:05:00,18784,3,0,45.99,14.49
21769,2014-08-13 16:12:00,18785,2,1,59.99,22.49
21770,2014-08-13 16:29:00,18786,1,1,49.99,19.49
21771,2014-08-13 16:29:00,18786,4,0,29.99,9.49
21772,2014-08-13 16:48:00,18787,1,1,49.99,19.49
21773,2014-08-13 16:57:00,18788,2,1,59.99,22.49
21774,2014-08-13 17:51:00,18789,3,1,45.99,14.49
21775,2014-08-13 17:56:00,18790,1,1,49.99,19.49
21776,2014-08-13 18:38:00,18791,1,1,49.99,19.49
21777,2014-08-13 20:18:00,18792,1,1,49.99,19.49
21778,2014-08-13 20:47:00,18793,1,1,49.99,19.49
21779,2014-08-13 20:47:00,18793,3,0,45.99,14.49
21780,2014-08-13 21:44:00,18794,1,1,49.99,19.49
21781,2014-08-13 21:44:00,18794,4,0,29.99,9.49
21782,2014-08-13 22:43:00,18795,1,1,49.99,19.49
21783,2014-08-13 22:55:00,18796,1,1,49.99,19.49
21784,2014-08-13 23:20:00,18797,1,1,49.99,19.49
21785,2014-08-14 00:09:00,18798,1,1,49.99,19.49
21786,2014-08-14 00:36:00,18799,2,1,59.99,22.49
21787,2014-08-14 00:49:00,18800,3,1,45.99,14.49
21788,2014-08-14 00:49:00,18800,4,0,29.99,9.49
21789,2014-08-14 01:07:00,18801,1,1,49.99,19.49
21790,2014-08-14 02:20:00,18802,1,1,49.99,19.49
21791,2014-08-14 02:41:00,18803,1,1,49.99,19.49
21792,2014-08-14 02:42:00,18804,1,1,49.99,19.49
21793,2014-08-14 02:42:00,18804,4,0,29.99,9.49
21794,2014-08-14 02:57:00,18805,3,1,45.99,14.49
21795,2014-08-14 02:57:00,18805,4,0,29.99,9.49
21796,2014-08-14 03:41:00,18806,1,1,49.99,19.49
21797,2014-08-14 04:26:00,18807,2,1,59.99,22.49
21798,2014-08-14 07:36:00,18808,1,1,49.99,19.49
21799,2014-08-14 07:39:00,18809,2,1,59.99,22.49
21800,2014-08-14 08:24:00,18810,1,1,49.99,19.49
21801,2014-08-14 08:25:00,18811,1,1,49.99,19.49
21802,2014-08-14 08:25:00,18811,3,0,45.99,14.49
21803,2014-08-14 08:26:00,18812,2,1,59.99,22.49
21804,2014-08-14 08:27:00,18813,2,1,59.99,22.49
21805,2014-08-14 09:27:00,18814,3,1,45.99,14.49
21806,2014-08-14 09:39:00,18815,1,1,49.99,19.49
21807,2014-08-14 10:50:00,18816,1,1,49.99,19.49
21808,2014-08-14 10:50:00,18816,4,0,29.99,9.49
21809,2014-08-14 11:02:00,18817,1,1,49.99,19.49
21810,2014-08-14 11:02:00,18817,4,0,29.99,9.49
21811,2014-08-14 11:12:00,18818,1,1,49.99,19.49
21812,2014-08-14 11:12:00,18818,2,0,59.99,22.49
21813,2014-08-14 11:39:00,18819,1,1,49.99,19.49
21814,2014-08-14 11:39:00,18819,2,0,59.99,22.49
21815,2014-08-14 11:43:00,18820,2,1,59.99,22.49
21816,2014-08-14 11:43:00,18820,4,0,29.99,9.49
21817,2014-08-14 11:58:00,18821,1,1,49.99,19.49
21818,2014-08-14 12:17:00,18822,1,1,49.99,19.49
21819,2014-08-14 12:20:00,18823,3,1,45.99,14.49
21820,2014-08-14 12:20:00,18823,1,0,49.99,19.49
21821,2014-08-14 14:02:00,18824,1,1,49.99,19.49
21822,2014-08-14 14:26:00,18825,3,1,45.99,14.49
21823,2014-08-14 14:26:00,18825,4,0,29.99,9.49
21824,2014-08-14 14:35:00,18826,1,1,49.99,19.49
21825,2014-08-14 14:39:00,18827,1,1,49.99,19.49
21826,2014-08-14 16:55:00,18828,1,1,49.99,19.49
21827,2014-08-14 16:58:00,18829,1,1,49.99,19.49
21828,2014-08-14 17:59:00,18830,1,1,49.99,19.49
21829,2014-08-14 17:59:00,18830,3,0,45.99,14.49
21830,2014-08-14 17:59:00,18831,3,1,45.99,14.49
21831,2014-08-14 17:59:00,18831,4,0,29.99,9.49
21832,2014-08-14 18:06:00,18832,2,1,59.99,22.49
21833,2014-08-14 18:06:00,18832,4,0,29.99,9.49
21834,2014-08-14 18:17:00,18833,1,1,49.99,19.49
21835,2014-08-14 18:18:00,18834,1,1,49.99,19.49
21836,2014-08-14 18:49:00,18835,1,1,49.99,19.49
21837,2014-08-14 18:49:00,18835,4,0,29.99,9.49
21838,2014-08-14 18:51:00,18836,1,1,49.99,19.49
21839,2014-08-14 19:01:00,18837,1,1,49.99,19.49
21840,2014-08-14 19:47:00,18838,1,1,49.99,19.49
21841,2014-08-14 20:58:00,18839,1,1,49.99,19.49
21842,2014-08-14 20:58:00,18839,3,0,45.99,14.49
21843,2014-08-14 21:50:00,18840,1,1,49.99,19.49
21844,2014-08-14 21:59:00,18841,1,1,49.99,19.49
21845,2014-08-14 21:59:00,18841,4,0,29.99,9.49
21846,2014-08-14 22:21:00,18842,3,1,45.99,14.49
21847,2014-08-14 22:39:00,18843,1,1,49.99,19.49
21848,2014-08-14 22:58:00,18844,1,1,49.99,19.49
21849,2014-08-14 22:58:00,18844,2,0,59.99,22.49
21850,2014-08-14 23:30:00,18845,1,1,49.99,19.49
21851,2014-08-14 23:53:00,18846,3,1,45.99,14.49
21852,2014-08-15 00:12:00,18847,1,1,49.99,19.49
21853,2014-08-15 00:28:00,18848,1,1,49.99,19.49
21854,2014-08-15 01:00:00,18849,1,1,49.99,19.49
